Entity,Code,Year,Schizophrenia (%),Bipolar disorder (%),Eating disorders (%),Anxiety disorders (%),Depression (%)
70,ETH,2004,0.155097992436,0.62186377487,0.0805453027363,3.67495277831,3.9498167807
70,ETH,2005,0.155490438004999,0.622346526637,0.0813112937347999,3.67862921171999,3.94200908158
70,ETH,2006,0.156025933451,0.622873919751,0.0825467338455999,3.68197494174,3.93121767514999
70,ETH,2007,0.156819691105,0.623521513595,0.0843277196813,3.68520731326,3.91566914786
70,ETH,2008,0.15774998592,0.624215174299,0.0864754001679,3.68847153128,3.89954167119999
70,ETH,2009,0.158687598563,0.624858064915,0.0890046127474,3.69181193109,3.88421045756999
70,ETH,2010,0.15949670279,0.625329797211,0.0910999835964,3.69506017127,3.87292375788999
70,ETH,2011,0.160214763515,0.625688616189,0.0932917261857,3.69882918327,3.86399624775
70,ETH,2012,0.160959908948,0.626040436958,0.0957305015029,3.70319211302,3.85486446479
70,ETH,2013,0.161724971187,0.626377434539999,0.0983838005308,3.70809619095,3.84664633762999
70,ETH,2014,0.162503337866,0.626695588785,0.100974657745,3.71351662944,3.83774510582
70,ETH,2015,0.163284561681,0.626977827743,0.103667673063999,3.71931620903,3.82988911028
70,ETH,2016,0.164060833458,0.627216205513,0.106541933041999,3.72556159077,3.82257318408
70,ETH,2017,0.164823052944,0.627391281004,0.109816928768,3.73199716771,3.8162659691
71,FJI,1990,0.232422674658,0.448157134686,0.127122333364,3.23651503909,3.09730044518999
71,FJI,1991,0.232377260368,0.448322968628999,0.128160880969,3.24049309204,3.10830837374
71,FJI,1992,0.232367182186999,0.448456628703,0.12906492107,3.24380590271,3.11878446097
71,FJI,1993,0.232394739608,0.448570457396,0.129990939322,3.24648907163999,3.12941082026999
71,FJI,1994,0.232453073619,0.448667649273,0.130924247598,3.24856075544,3.13763812093
71,FJI,1995,0.232537838046,0.448755069246,0.131465548999,3.25008125074999,3.14522354748
71,FJI,1996,0.232650742089,0.448678572018,0.132254274995,3.24954765451999,3.14908794477999
71,FJI,1997,0.232806320647,0.448426479746,0.132559424591,3.2471167628,3.15369268698
71,FJI,1998,0.232984304484,0.448111147058,0.132908832749,3.2438536162,3.15655394178
71,FJI,1999,0.233167935953,0.447857736184,0.133572237713999,3.24095960604,3.15818472252999
71,FJI,2000,0.233325725688,0.447764593956999,0.133837852853,3.23960907252,3.16031847878
71,FJI,2001,0.233544370276,0.447842765874,0.13448551208,3.2396268604,3.16048474564
71,FJI,2002,0.233880117962999,0.448018296268,0.135086697053,3.24030345265,3.16242502883
71,FJI,2003,0.234269631925,0.448252505745999,0.135763112697,3.24135509811,3.16137523248999
71,FJI,2004,0.234644441245999,0.448500716607999,0.136671683401,3.24266198902,3.16184367283
71,FJI,2005,0.234934586462,0.448714766029,0.137064213858,3.24411773676,3.16307297383
71,FJI,2006,0.235241366338,0.448973711126999,0.137634455897,3.24668931039,3.16351315398999
71,FJI,2007,0.235660481408,0.449347219029999,0.138105229553,3.2510444266,3.16835668904
71,FJI,2008,0.236117670889,0.449774680267,0.138970288058,3.25605911583,3.17274678934999
71,FJI,2009,0.236535979797,0.450189060401,0.139410578392,3.2605898632,3.17663912274
71,FJI,2010,0.236817852618999,0.450491515565,0.140062560556,3.26354738465,3.17869093497999
71,FJI,2011,0.23701956192,0.450736604871,0.141395381105,3.2655033621,3.18080016251
71,FJI,2012,0.237241573976,0.45099637905,0.142175706755,3.2677088075,3.17941924598
71,FJI,2013,0.237490327541,0.451292318649999,0.14273579553,3.27033608236,3.18010972683999
71,FJI,2014,0.237749046899,0.451595770107999,0.143667506643,3.27313675618,3.17913062999
71,FJI,2015,0.238020482333,0.451918145622,0.144976203287,3.27621783674,3.17825327338
71,FJI,2016,0.238294879242,0.452253489435,0.146451645938999,3.27930750171,3.17604361882999
71,FJI,2017,0.238571847376,0.452605477544,0.147252649755,3.28244749356,3.17189809853
72,FIN,1990,0.27013791068,1.01761661342,0.531072560475,3.79873089893999,5.4273290304
72,FIN,1991,0.269546441851,1.01627104116,0.530278260453,3.77327588295999,5.46177501465
72,FIN,1992,0.269008063923,1.01502278606,0.529058914229,3.75024116105,5.48601089224
72,FIN,1993,0.268558787963,1.01398747356999,0.529949636033,3.73102096618,5.50476438794
72,FIN,1994,0.26823869605,1.01328452696,0.531171525673,3.71722958179,5.51282624632
72,FIN,1995,0.268088055835,1.01301100955,0.532869553628,3.71029975092999,5.50817391462999
72,FIN,1996,0.268030671311,1.01304575979,0.535375313982,3.70804596831,5.4894749086
